"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","AZE"," Total","Azerbaijan","TZA","Tanzania",2019,"Import",5,640.802
"H5","AZE"," Total","Azerbaijan","UGA","Uganda",2019,"Import",5,6.742
"H5","AZE"," Total","Azerbaijan","UKR","Ukraine",2019,"Export",6,340552.637
"H5","AZE"," Total","Azerbaijan","UKR","Ukraine",2019,"Import",5,467070.261
"H5","AZE"," Total","Azerbaijan","UNS","Unspecified",2019,"Export",6,31337.465
"H5","AZE"," Total","Azerbaijan","UNS","Unspecified",2019,"Import",5,11558.985
"H5","AZE"," Total","Azerbaijan","URY","Uruguay",2019,"Import",5,157.248
"H5","AZE"," Total","Azerbaijan","USA","United States",2019,"Export",6,24127.147
"H5","AZE"," Total","Azerbaijan","USA","United States",2019,"Import",5,768542.346
"H5","AZE"," Total","Azerbaijan","UZB","Uzbekistan",2019,"Export",6,28870.506
"H5","AZE"," Total","Azerbaijan","UZB","Uzbekistan",2019,"Import",5,53092.349
"H5","AZE"," Total","Azerbaijan","VEN","Venezuela",2019,"Export",6,20.149
"H5","AZE"," Total","Azerbaijan","VEN","Venezuela",2019,"Import",5,18505.276
"H5","AZE"," Total","Azerbaijan","VGB","British Virgin Islands",2019,"Import",5,0.125
"H5","AZE"," Total","Azerbaijan","VNM","Vietnam",2019,"Export",6,58848.242
"H5","AZE"," Total","Azerbaijan","VNM","Vietnam",2019,"Import",5,81741.877
"H5","AZE"," Total","Azerbaijan","VUT","Vanuatu",2019,"Import",5,3.72
"H5","AZE"," Total","Azerbaijan","WLD"," World",2019,"Export",6,19635580.248
"H5","AZE"," Total","Azerbaijan","WLD"," World",2019,"Import",5,13649268.582
"H5","AZE"," Total","Azerbaijan","WSM","Samoa",2019,"Import",5,0.064
"H5","AZE"," Total","Azerbaijan","YEM","Yemen",2019,"Export",6,194.836
"H5","AZE"," Total","Azerbaijan","YEM","Yemen",2019,"Import",5,0.056
"H5","AZE"," Total","Azerbaijan","ZAF","South Africa",2019,"Export",6,19.262
"H5","AZE"," Total","Azerbaijan","ZAF","South Africa",2019,"Import",5,5756.794
"H5","AZE"," Total","Azerbaijan","ZAR","Congo, Dem. Rep.",2019,"Export",6,60.102
"H5","AZE"," Total","Azerbaijan","ZAR","Congo, Dem. Rep.",2019,"Import",5,1.31
"H5","AZE"," Total","Azerbaijan","ZMB","Zambia",2019,"Import",5,3.677
"H5","AZE"," Total","Azerbaijan","ZWE","Zimbabwe",2019,"Import",5,1383.872
"H5","BDI"," Total","Burundi","AIA","Anguila",2019,"Import",5,0.94
"H5","BDI"," Total","Burundi","AND","Andorra",2019,"Import",5,41.253
"H5","BDI"," Total","Burundi","ARE","United Arab Emirates",2019,"Export",6,70430.565
"H5","BDI"," Total","Burundi","ARE","United Arab Emirates",2019,"Import",5,61165.529
"H5","BDI"," Total","Burundi","ARG","Argentina",2019,"Import",5,0.245
"H5","BDI"," Total","Burundi","AUS","Australia",2019,"Import",5,419.197
"H5","BDI"," Total","Burundi","AUT","Austria",2019,"Import",5,57.462
"H5","BDI"," Total","Burundi","AZE","Azerbaijan",2019,"Import",5,0.048
"H5","BDI"," Total","Burundi","BEL","Belgium",2019,"Export",6,6418.997
"H5","BDI"," Total","Burundi","BEL","Belgium",2019,"Import",5,36114.432
"H5","BDI"," Total","Burundi","BEN","Benin",2019,"Export",6,8.982
"H5","BDI"," Total","Burundi","BEN","Benin",2019,"Import",5,393.207
"H5","BDI"," Total","Burundi","BFA","Burkina Faso",2019,"Export",6,0.711
"H5","BDI"," Total","Burundi","BFA","Burkina Faso",2019,"Import",5,38.733
"H5","BDI"," Total","Burundi","BGD","Bangladesh",2019,"Import",5,774.512
"H5","BDI"," Total","Burundi","BGR","Bulgaria",2019,"Export",6,49.483
"H5","BDI"," Total","Burundi","BGR","Bulgaria",2019,"Import",5,86.154
"H5","BDI"," Total","Burundi","BLM","Saint Barthélemy",2019,"Import",5,20.859
"H5","BDI"," Total","Burundi","BLR","Belarus",2019,"Import",5,131.493
"H5","BDI"," Total","Burundi","BRA","Brazil",2019,"Import",5,171.903
"H5","BDI"," Total","Burundi","BRN","Brunei",2019,"Import",5,219.717
"H5","BDI"," Total","Burundi","BWA","Botswana",2019,"Import",5,5.679
"H5","BDI"," Total","Burundi","CAF","Central African Republic",2019,"Export",6,6.093
"H5","BDI"," Total","Burundi","CAN","Canada",2019,"Export",6,398.356
"H5","BDI"," Total","Burundi","CAN","Canada",2019,"Import",5,3766.34
"H5","BDI"," Total","Burundi","CCK","Cocos (Keeling) Islands",2019,"Import",5,0.065
"H5","BDI"," Total","Burundi","CHE","Switzerland",2019,"Export",6,10310.021
"H5","BDI"," Total","Burundi","CHE","Switzerland",2019,"Import",5,1439.692
"H5","BDI"," Total","Burundi","CHN","China",2019,"Export",6,5547.864
"H5","BDI"," Total","Burundi","CHN","China",2019,"Import",5,136219.222
"H5","BDI"," Total","Burundi","CIV","Cote d'Ivoire",2019,"Export",6,48.864
"H5","BDI"," Total","Burundi","CIV","Cote d'Ivoire",2019,"Import",5,338.076
"H5","BDI"," Total","Burundi","CMR","Cameroon",2019,"Export",6,0.71
"H5","BDI"," Total","Burundi","CMR","Cameroon",2019,"Import",5,26.606
"H5","BDI"," Total","Burundi","COG","Congo, Rep.",2019,"Export",6,2.631
"H5","BDI"," Total","Burundi","COG","Congo, Rep.",2019,"Import",5,6.658
"H5","BDI"," Total","Burundi","COL","Colombia",2019,"Import",5,14.218
"H5","BDI"," Total","Burundi","CYP","Cyprus",2019,"Import",5,60.79
"H5","BDI"," Total","Burundi","CZE","Czech Republic",2019,"Export",6,11.845
"H5","BDI"," Total","Burundi","CZE","Czech Republic",2019,"Import",5,0.96
"H5","BDI"," Total","Burundi","DEU","Germany",2019,"Export",6,6562.781
"H5","BDI"," Total","Burundi","DEU","Germany",2019,"Import",5,23108.866
"H5","BDI"," Total","Burundi","DJI","Djibouti",2019,"Export",6,5.47
"H5","BDI"," Total","Burundi","DJI","Djibouti",2019,"Import",5,1.921
"H5","BDI"," Total","Burundi","DNK","Denmark",2019,"Export",6,15.418
"H5","BDI"," Total","Burundi","DNK","Denmark",2019,"Import",5,18379.079
"H5","BDI"," Total","Burundi","EGY","Egypt, Arab Rep.",2019,"Export",6,5558.882
"H5","BDI"," Total","Burundi","EGY","Egypt, Arab Rep.",2019,"Import",5,11895.653
"H5","BDI"," Total","Burundi","ESP","Spain",2019,"Import",5,1262.953
"H5","BDI"," Total","Burundi","ETH","Ethiopia(excludes Eritrea)",2019,"Export",6,850.94
"H5","BDI"," Total","Burundi","ETH","Ethiopia(excludes Eritrea)",2019,"Import",5,71.044
"H5","BDI"," Total","Burundi","FIN","Finland",2019,"Import",5,18.442
"H5","BDI"," Total","Burundi","FRA","France",2019,"Export",6,762.981
"H5","BDI"," Total","Burundi","FRA","France",2019,"Import",5,12491.182
"H5","BDI"," Total","Burundi","GAB","Gabon",2019,"Export",6,12.094
"H5","BDI"," Total","Burundi","GAB","Gabon",2019,"Import",5,767.234
"H5","BDI"," Total","Burundi","GBR","United Kingdom",2019,"Export",6,3916.733
"H5","BDI"," Total","Burundi","GBR","United Kingdom",2019,"Import",5,16319.726
"H5","BDI"," Total","Burundi","GEO","Georgia",2019,"Import",5,148.455
"H5","BDI"," Total","Burundi","GHA","Ghana",2019,"Export",6,5.511
"H5","BDI"," Total","Burundi","GHA","Ghana",2019,"Import",5,281.766
"H5","BDI"," Total","Burundi","GIB","Gibraltar",2019,"Import",5,270.482
"H5","BDI"," Total","Burundi","GIN","Guinea",2019,"Export",6,114.53
"H5","BDI"," Total","Burundi","GRC","Greece",2019,"Import",5,197.14
"H5","BDI"," Total","Burundi","HKG","Hong Kong, China",2019,"Import",5,2145.234
"H5","BDI"," Total","Burundi","HUN","Hungary",2019,"Import",5,519.222
"H5","BDI"," Total","Burundi","IDN","Indonesia",2019,"Import",5,4890.056
"H5","BDI"," Total","Burundi","IND","India",2019,"Export",6,333.589
"H5","BDI"," Total","Burundi","IND","India",2019,"Import",5,70043.389
"H5","BDI"," Total","Burundi","IRL","Ireland",2019,"Export",6,0.7
"H5","BDI"," Total","Burundi","IRL","Ireland",2019,"Import",5,16.01
"H5","BDI"," Total","Burundi","IRN","Iran, Islamic Rep.",2019,"Import",5,21.333
"H5","BDI"," Total","Burundi","ISL","Iceland",2019,"Import",5,2.978
"H5","BDI"," Total","Burundi","ISR","Israel",2019,"Import",5,32.895
"H5","BDI"," Total","Burundi","ITA","Italy",2019,"Export",6,902.029
"H5","BDI"," Total","Burundi","ITA","Italy",2019,"Import",5,6495.798
"H5","BDI"," Total","Burundi","JAM","Jamaica",2019,"Import",5,59.551
"H5","BDI"," Total","Burundi","JOR","Jordan",2019,"Import",5,34.037
"H5","BDI"," Total","Burundi","JPN","Japan",2019,"Export",6,256.491
"H5","BDI"," Total","Burundi","JPN","Japan",2019,"Import",5,37195.312
"H5","BDI"," Total","Burundi","KEN","Kenya",2019,"Export",6,2595.971
"H5","BDI"," Total","Burundi","KEN","Kenya",2019,"Import",5,47049.915
"H5","BDI"," Total","Burundi","KHM","Cambodia",2019,"Import",5,1.58
"H5","BDI"," Total","Burundi","KNA","St. Kitts and Nevis",2019,"Import",5,0.08
"H5","BDI"," Total","Burundi","KOR","Korea, Rep.",2019,"Export",6,84.058
"H5","BDI"," Total","Burundi","KOR","Korea, Rep.",2019,"Import",5,1991.122
"H5","BDI"," Total","Burundi","KWT","Kuwait",2019,"Import",5,1.626
"H5","BDI"," Total","Burundi","LBN","Lebanon",2019,"Import",5,27.145
"H5","BDI"," Total","Burundi","LBR","Liberia",2019,"Export",6,7.4
"H5","BDI"," Total","Burundi","LCA","St. Lucia",2019,"Export",6,3.065
"H5","BDI"," Total","Burundi","LKA","Sri Lanka",2019,"Import",5,656.15
"H5","BDI"," Total","Burundi","LTU","Lithuania",2019,"Import",5,67.194
"H5","BDI"," Total","Burundi","LUX","Luxembourg",2019,"Import",5,11.976
"H5","BDI"," Total","Burundi","LVA","Latvia",2019,"Import",5,707.734
"H5","BDI"," Total","Burundi","MAR","Morocco",2019,"Export",6,13.092
"H5","BDI"," Total","Burundi","MAR","Morocco",2019,"Import",5,4165.8
"H5","BDI"," Total","Burundi","MDG","Madagascar",2019,"Import",5,0.88
"H5","BDI"," Total","Burundi","MEX","Mexico",2019,"Import",5,235.343
"H5","BDI"," Total","Burundi","MLI","Mali",2019,"Export",6,0.004
"H5","BDI"," Total","Burundi","MLI","Mali",2019,"Import",5,304.867
"H5","BDI"," Total","Burundi","MOZ","Mozambique",2019,"Export",6,3.132
"H5","BDI"," Total","Burundi","MOZ","Mozambique",2019,"Import",5,7146.621
"H5","BDI"," Total","Burundi","MRT","Mauritania",2019,"Export",6,247.333
"H5","BDI"," Total","Burundi","MRT","Mauritania",2019,"Import",5,22.537
"H5","BDI"," Total","Burundi","MUS","Mauritius",2019,"Export",6,280.652
"H5","BDI"," Total","Burundi","MUS","Mauritius",2019,"Import",5,41.743
"H5","BDI"," Total","Burundi","MWI","Malawi",2019,"Export",6,17.14
"H5","BDI"," Total","Burundi","MWI","Malawi",2019,"Import",5,1.659
"H5","BDI"," Total","Burundi","MYS","Malaysia",2019,"Export",6,794.961
"H5","BDI"," Total","Burundi","MYS","Malaysia",2019,"Import",5,3975.638
"H5","BDI"," Total","Burundi","NAM","Namibia",2019,"Import",5,3
"H5","BDI"," Total","Burundi","NCL","New Caledonia",2019,"Import",5,1.667
"H5","BDI"," Total","Burundi","NER","Niger",2019,"Export",6,5.519
"H5","BDI"," Total","Burundi","NER","Niger",2019,"Import",5,28.163
"H5","BDI"," Total","Burundi","NGA","Nigeria",2019,"Export",6,2.646
"H5","BDI"," Total","Burundi","NGA","Nigeria",2019,"Import",5,439.816
"H5","BDI"," Total","Burundi","NIC","Nicaragua",2019,"Import",5,1.357
"H5","BDI"," Total","Burundi","NLD","Netherlands",2019,"Export",6,115.717
"H5","BDI"," Total","Burundi","NLD","Netherlands",2019,"Import",5,7522.405
"H5","BDI"," Total","Burundi","NOR","Norway",2019,"Export",6,122.277
"H5","BDI"," Total","Burundi","NOR","Norway",2019,"Import",5,43.391
"H5","BDI"," Total","Burundi","NZL","New Zealand",2019,"Export",6,147.964
"H5","BDI"," Total","Burundi","NZL","New Zealand",2019,"Import",5,28.598
"H5","BDI"," Total","Burundi","OAS","Other Asia, nes",2019,"Export",6,122.283
"H5","BDI"," Total","Burundi","OAS","Other Asia, nes",2019,"Import",5,87.151
"H5","BDI"," Total","Burundi","OMN","Oman",2019,"Export",6,3021.451
"H5","BDI"," Total","Burundi","OMN","Oman",2019,"Import",5,650.082
"H5","BDI"," Total","Burundi","PAK","Pakistan",2019,"Export",6,11094.804
"H5","BDI"," Total","Burundi","PAK","Pakistan",2019,"Import",5,4165.862
"H5","BDI"," Total","Burundi","PAN","Panama",2019,"Import",5,83.814
"H5","BDI"," Total","Burundi","PHL","Philippines",2019,"Import",5,236.24
"H5","BDI"," Total","Burundi","POL","Poland",2019,"Export",6,3.304
"H5","BDI"," Total","Burundi","POL","Poland",2019,"Import",5,1002.224
"H5","BDI"," Total","Burundi","PRK","Korea, Dem. Rep.",2019,"Import",5,212.953
"H5","BDI"," Total","Burundi","PRT","Portugal",2019,"Import",5,146.65
"H5","BDI"," Total","Burundi","QAT","Qatar",2019,"Import",5,1.889
"H5","BDI"," Total","Burundi","ROM","Romania",2019,"Import",5,174.996
"H5","BDI"," Total","Burundi","RUS","Russian Federation",2019,"Export",6,10.003
"H5","BDI"," Total","Burundi","RUS","Russian Federation",2019,"Import",5,17792.572
"H5","BDI"," Total","Burundi","RWA","Rwanda",2019,"Export",6,2539.548
"H5","BDI"," Total","Burundi","RWA","Rwanda",2019,"Import",5,7851.921
"H5","BDI"," Total","Burundi","SAU","Saudi Arabia",2019,"Import",5,134514.609
"H5","BDI"," Total","Burundi","SEN","Senegal",2019,"Export",6,0.253
"H5","BDI"," Total","Burundi","SEN","Senegal",2019,"Import",5,327.182
"H5","BDI"," Total","Burundi","SGP","Singapore",2019,"Export",6,6422.752
"H5","BDI"," Total","Burundi","SGP","Singapore",2019,"Import",5,829.361
"H5","BDI"," Total","Burundi","SLE","Sierra Leone",2019,"Import",5,8.406
"H5","BDI"," Total","Burundi","SMR","San Marino",2019,"Import",5,6.271
"H5","BDI"," Total","Burundi","SOM","Somalia",2019,"Export",6,2890.212
"H5","BDI"," Total","Burundi","SUD","Sudan",2019,"Export",6,2947.045
"H5","BDI"," Total","Burundi","SUD","Sudan",2019,"Import",5,272.268
"H5","BDI"," Total","Burundi","SVK","Slovak Republic",2019,"Import",5,28.061
"H5","BDI"," Total","Burundi","SVN","Slovenia",2019,"Import",5,1095.112
"H5","BDI"," Total","Burundi","SWE","Sweden",2019,"Import",5,396.908
"H5","BDI"," Total","Burundi","SWZ","Eswatini",2019,"Export",6,183.961
"H5","BDI"," Total","Burundi","SWZ","Eswatini",2019,"Import",5,198.001
"H5","BDI"," Total","Burundi","SYC","Seychelles",2019,"Export",6,305.975
"H5","BDI"," Total","Burundi","TCA","Turks and Caicos Isl.",2019,"Import",5,121.885
"H5","BDI"," Total","Burundi","TGO","Togo",2019,"Export",6,50.304
"H5","BDI"," Total","Burundi","TGO","Togo",2019,"Import",5,67.762
"H5","BDI"," Total","Burundi","THA","Thailand",2019,"Import",5,2270.948
"H5","BDI"," Total","Burundi","TKL","Tokelau",2019,"Import",5,0.008
"H5","BDI"," Total","Burundi","TTO","Trinidad and Tobago",2019,"Import",5,0.058
"H5","BDI"," Total","Burundi","TUN","Tunisia",2019,"Export",6,3.292
"H5","BDI"," Total","Burundi","TUN","Tunisia",2019,"Import",5,1906.623
"H5","BDI"," Total","Burundi","TUR","Turkey",2019,"Export",6,395.98
"H5","BDI"," Total","Burundi","TUR","Turkey",2019,"Import",5,7196.455
"H5","BDI"," Total","Burundi","TZA","Tanzania",2019,"Export",6,3159.537
"H5","BDI"," Total","Burundi","TZA","Tanzania",2019,"Import",5,48757.203
"H5","BDI"," Total","Burundi","UGA","Uganda",2019,"Export",6,6273.921
"H5","BDI"," Total","Burundi","UGA","Uganda",2019,"Import",5,37030.736
"H5","BDI"," Total","Burundi","UKR","Ukraine",2019,"Export",6,177.422
"H5","BDI"," Total","Burundi","UKR","Ukraine",2019,"Import",5,1378.5
"H5","BDI"," Total","Burundi","UNS","Unspecified",2019,"Import",5,30.013
"H5","BDI"," Total","Burundi","URY","Uruguay",2019,"Import",5,1.612
"H5","BDI"," Total","Burundi","USA","United States",2019,"Export",6,1980.307
"H5","BDI"," Total","Burundi","USA","United States",2019,"Import",5,14458.325
"H5","BDI"," Total","Burundi","VCT","St. Vincent and the Grenadines",2019,"Import",5,8.444
"H5","BDI"," Total","Burundi","VNM","Vietnam",2019,"Export",6,792.845
"H5","BDI"," Total","Burundi","VNM","Vietnam",2019,"Import",5,13891.134
"H5","BDI"," Total","Burundi","WLD"," World",2019,"Export",6,180717.201
"H5","BDI"," Total","Burundi","WLD"," World",2019,"Import",5,887018.855
"H5","BDI"," Total","Burundi","WLF","Wallis and Futura Isl.",2019,"Import",5,0.126
"H5","BDI"," Total","Burundi","ZAF","South Africa",2019,"Export",6,383.354
"H5","BDI"," Total","Burundi","ZAF","South Africa",2019,"Import",5,20622.358
"H5","BDI"," Total","Burundi","ZAR","Congo, Dem. Rep.",2019,"Export",6,19897.84
"H5","BDI"," Total","Burundi","ZAR","Congo, Dem. Rep.",2019,"Import",5,2783.908
"H5","BDI"," Total","Burundi","ZMB","Zambia",2019,"Export",6,1085.249
"H5","BDI"," Total","Burundi","ZMB","Zambia",2019,"Import",5,43691.929
"H5","BDI"," Total","Burundi","ZWE","Zimbabwe",2019,"Export",6,1.357
"H5","BDI"," Total","Burundi","ZWE","Zimbabwe",2019,"Import",5,56.535
"H5","BEL"," Total","Belgium","ABW","Aruba",2019,"Export",6,3263.61
"H5","BEL"," Total","Belgium","ABW","Aruba",2019,"Import",5,294.081
"H5","BEL"," Total","Belgium","AFG","Afghanistan",2019,"Export",6,42913.266
"H5","BEL"," Total","Belgium","AFG","Afghanistan",2019,"Import",5,3340.569
"H5","BEL"," Total","Belgium","AGO","Angola",2019,"Export",6,551019.795
"H5","BEL"," Total","Belgium","AGO","Angola",2019,"Import",5,356387.783
"H5","BEL"," Total","Belgium","AIA","Anguila",2019,"Export",6,234.865
"H5","BEL"," Total","Belgium","AIA","Anguila",2019,"Import",5,1.392
"H5","BEL"," Total","Belgium","ALB","Albania",2019,"Export",6,54743.804
"H5","BEL"," Total","Belgium","ALB","Albania",2019,"Import",5,6204.088
"H5","BEL"," Total","Belgium","AND","Andorra",2019,"Export",6,9757.133
"H5","BEL"," Total","Belgium","AND","Andorra",2019,"Import",5,179.597
"H5","BEL"," Total","Belgium","ARE","United Arab Emirates",2019,"Export",6,3102656.798
"H5","BEL"," Total","Belgium","ARE","United Arab Emirates",2019,"Import",5,1435065.479
"H5","BEL"," Total","Belgium","ARG","Argentina",2019,"Export",6,481610.565
"H5","BEL"," Total","Belgium","ARG","Argentina",2019,"Import",5,412223.827
"H5","BEL"," Total","Belgium","ARM","Armenia",2019,"Export",6,40973.448
"H5","BEL"," Total","Belgium","ARM","Armenia",2019,"Import",5,61911.771
"H5","BEL"," Total","Belgium","ASM","American Samoa",2019,"Export",6,291.527
"H5","BEL"," Total","Belgium","ASM","American Samoa",2019,"Import",5,4.737
"H5","BEL"," Total","Belgium","ATA","Antarctica",2019,"Export",6,811.296
"H5","BEL"," Total","Belgium","ATA","Antarctica",2019,"Import",5,69.663
"H5","BEL"," Total","Belgium","ATF","Fr. So. Ant. Tr",2019,"Export",6,99.099
"H5","BEL"," Total","Belgium","ATF","Fr. So. Ant. Tr",2019,"Import",5,387.058
"H5","BEL"," Total","Belgium","ATG","Antigua and Barbuda",2019,"Export",6,2139.316
"H5","BEL"," Total","Belgium","ATG","Antigua and Barbuda",2019,"Import",5,1.712
"H5","BEL"," Total","Belgium","AUS","Australia",2019,"Export",6,1988180.09
"H5","BEL"," Total","Belgium","AUS","Australia",2019,"Import",5,787121.183
"H5","BEL"," Total","Belgium","AUT","Austria",2019,"Export",6,4487520.411
"H5","BEL"," Total","Belgium","AUT","Austria",2019,"Import",5,3059387.148
"H5","BEL"," Total","Belgium","AZE","Azerbaijan",2019,"Export",6,60221.238
"H5","BEL"," Total","Belgium","AZE","Azerbaijan",2019,"Import",5,8493.46
"H5","BEL"," Total","Belgium","BDI","Burundi",2019,"Export",6,30698.516
"H5","BEL"," Total","Belgium","BDI","Burundi",2019,"Import",5,6679.632
"H5","BEL"," Total","Belgium","BEN","Benin",2019,"Export",6,110165.728
"H5","BEL"," Total","Belgium","BEN","Benin",2019,"Import",5,4937.217
"H5","BEL"," Total","Belgium","BES","Bonaire",2019,"Export",6,25247.911
"H5","BEL"," Total","Belgium","BES","Bonaire",2019,"Import",5,3720.857
"H5","BEL"," Total","Belgium","BFA","Burkina Faso",2019,"Export",6,120145.145
"H5","BEL"," Total","Belgium","BFA","Burkina Faso",2019,"Import",5,11169.509
"H5","BEL"," Total","Belgium","BGD","Bangladesh",2019,"Export",6,263314.416
"H5","BEL"," Total","Belgium","BGD","Bangladesh",2019,"Import",5,1039352.597
"H5","BEL"," Total","Belgium","BGR","Bulgaria",2019,"Export",6,939309.043
"H5","BEL"," Total","Belgium","BGR","Bulgaria",2019,"Import",5,1045301.452
"H5","BEL"," Total","Belgium","BHR","Bahrain",2019,"Export",6,71133.282
"H5","BEL"," Total","Belgium","BHR","Bahrain",2019,"Import",5,98773.897
"H5","BEL"," Total","Belgium","BHS","Bahamas, The",2019,"Export",6,5997.555
"H5","BEL"," Total","Belgium","BHS","Bahamas, The",2019,"Import",5,11072.119
"H5","BEL"," Total","Belgium","BIH","Bosnia and Herzegovina",2019,"Export",6,88063.083
"H5","BEL"," Total","Belgium","BIH","Bosnia and Herzegovina",2019,"Import",5,46328.718
"H5","BEL"," Total","Belgium","BLM","Saint Barthélemy",2019,"Export",6,901.687
"H5","BEL"," Total","Belgium","BLM","Saint Barthélemy",2019,"Import",5,29.379
"H5","BEL"," Total","Belgium","BLR","Belarus",2019,"Export",6,200505.286
"H5","BEL"," Total","Belgium","BLR","Belarus",2019,"Import",5,158462.119
"H5","BEL"," Total","Belgium","BLZ","Belize",2019,"Export",6,2184.16
"H5","BEL"," Total","Belgium","BLZ","Belize",2019,"Import",5,3274.44
"H5","BEL"," Total","Belgium","BMU","Bermuda",2019,"Export",6,1302.555
"H5","BEL"," Total","Belgium","BMU","Bermuda",2019,"Import",5,14.897
"H5","BEL"," Total","Belgium","BOL","Bolivia",2019,"Export",6,46850.645
"H5","BEL"," Total","Belgium","BOL","Bolivia",2019,"Import",5,180879.46
"H5","BEL"," Total","Belgium","BRA","Brazil",2019,"Export",6,3384494.065
"H5","BEL"," Total","Belgium","BRA","Brazil",2019,"Import",5,2655167.915
"H5","BEL"," Total","Belgium","BRB","Barbados",2019,"Export",6,3116.482
"H5","BEL"," Total","Belgium","BRB","Barbados",2019,"Import",5,591.779
"H5","BEL"," Total","Belgium","BRN","Brunei",2019,"Export",6,124023.039
"H5","BEL"," Total","Belgium","BRN","Brunei",2019,"Import",5,123.656
"H5","BEL"," Total","Belgium","BTN","Bhutan",2019,"Export",6,349.902
"H5","BEL"," Total","Belgium","BTN","Bhutan",2019,"Import",5,765.027
"H5","BEL"," Total","Belgium","BUN","Bunkers",2019,"Export",6,3738576.485
"H5","BEL"," Total","Belgium","BVT","Bouvet Island",2019,"Import",5,26.028
"H5","BEL"," Total","Belgium","BWA","Botswana",2019,"Export",6,138305.404
"H5","BEL"," Total","Belgium","BWA","Botswana",2019,"Import",5,960996.46
"H5","BEL"," Total","Belgium","CAF","Central African Republic",2019,"Export",6,21430.032
"H5","BEL"," Total","Belgium","CAF","Central African Republic",2019,"Import",5,2073.327
"H5","BEL"," Total","Belgium","CAN","Canada",2019,"Export",6,4184877.151
"H5","BEL"," Total","Belgium","CAN","Canada",2019,"Import",5,3524985.369
"H5","BEL"," Total","Belgium","CCK","Cocos (Keeling) Islands",2019,"Export",6,12.877
"H5","BEL"," Total","Belgium","CCK","Cocos (Keeling) Islands",2019,"Import",5,18.634
"H5","BEL"," Total","Belgium","CHE","Switzerland",2019,"Export",6,6512789.149
"H5","BEL"," Total","Belgium","CHE","Switzerland",2019,"Import",5,9900479.945
"H5","BEL"," Total","Belgium","CHL","Chile",2019,"Export",6,606796.757
"H5","BEL"," Total","Belgium","CHL","Chile",2019,"Import",5,419999.335
"H5","BEL"," Total","Belgium","CHN","China",2019,"Export",6,7955407.583
"H5","BEL"," Total","Belgium","CHN","China",2019,"Import",5,18765640.046
"H5","BEL"," Total","Belgium","CIV","Cote d'Ivoire",2019,"Export",6,311919.9
"H5","BEL"," Total","Belgium","CIV","Cote d'Ivoire",2019,"Import",5,647109.231
"H5","BEL"," Total","Belgium","CMR","Cameroon",2019,"Export",6,334520.205
"H5","BEL"," Total","Belgium","CMR","Cameroon",2019,"Import",5,288826.087
"H5","BEL"," Total","Belgium","COG","Congo, Rep.",2019,"Export",6,103118.791
"H5","BEL"," Total","Belgium","COG","Congo, Rep.",2019,"Import",5,44582.476
"H5","BEL"," Total","Belgium","COK","Cook Islands",2019,"Export",6,63.948
"H5","BEL"," Total","Belgium","COK","Cook Islands",2019,"Import",5,0.614
"H5","BEL"," Total","Belgium","COL","Colombia",2019,"Export",6,516549.179
"H5","BEL"," Total","Belgium","COL","Colombia",2019,"Import",5,513648.278
"H5","BEL"," Total","Belgium","COM","Comoros",2019,"Export",6,4853.23
"H5","BEL"," Total","Belgium","COM","Comoros",2019,"Import",5,107.901
"H5","BEL"," Total","Belgium","CPV","Cape Verde",2019,"Export",6,47060.626
"H5","BEL"," Total","Belgium","CPV","Cape Verde",2019,"Import",5,213.401
"H5","BEL"," Total","Belgium","CRI","Costa Rica",2019,"Export",6,47018.146
"H5","BEL"," Total","Belgium","CRI","Costa Rica",2019,"Import",5,701075.544
"H5","BEL"," Total","Belgium","CUB","Cuba",2019,"Export",6,71986.453
"H5","BEL"," Total","Belgium","CUB","Cuba",2019,"Import",5,14622.273
"H5","BEL"," Total","Belgium","CUW","Curaçao",2019,"Export",6,10870.604
"H5","BEL"," Total","Belgium","CUW","Curaçao",2019,"Import",5,1791.895
"H5","BEL"," Total","Belgium","CXR","Christmas Island",2019,"Import",5,11.828
"H5","BEL"," Total","Belgium","CYM","Cayman Islands",2019,"Export",6,1067.255
"H5","BEL"," Total","Belgium","CYM","Cayman Islands",2019,"Import",5,15.259
"H5","BEL"," Total","Belgium","CYP","Cyprus",2019,"Export",6,294989.62
"H5","BEL"," Total","Belgium","CYP","Cyprus",2019,"Import",5,29903.324
"H5","BEL"," Total","Belgium","CZE","Czech Republic",2019,"Export",6,4211213.982
"H5","BEL"," Total","Belgium","CZE","Czech Republic",2019,"Import",5,4404093.494
"H5","BEL"," Total","Belgium","DEU","Germany",2019,"Export",6,79659320.111
"H5","BEL"," Total","Belgium","DEU","Germany",2019,"Import",5,56400611.218
"H5","BEL"," Total","Belgium","DJI","Djibouti",2019,"Export",6,47003.9
"H5","BEL"," Total","Belgium","DJI","Djibouti",2019,"Import",5,129.823
"H5","BEL"," Total","Belgium","DMA","Dominica",2019,"Export",6,1613.865
"H5","BEL"," Total","Belgium","DMA","Dominica",2019,"Import",5,0.329
"H5","BEL"," Total","Belgium","DNK","Denmark",2019,"Export",6,3300361.39
"H5","BEL"," Total","Belgium","DNK","Denmark",2019,"Import",5,1873320.989
"H5","BEL"," Total","Belgium","DOM","Dominican Republic",2019,"Export",6,89133.207
